"COUNTRY.ID","COUNTRY","INDICATOR.ID","INDICATOR","FREQUENCY.ID","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE.ID","SCALE"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-2.158","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-3.435","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-3.760","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-3.578","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-3.999","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-3.379","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-4.204","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-4.182","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-5.911","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-6.089","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-4.839","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-4.101","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-3.652","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-3.182","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-2.351","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-2.032","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-2.290","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-1.565","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-1.434","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-5.916","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-5.138","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-4.216","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-5.291","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-5.775","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-5.316","0","Units"
"FRA","France","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-5.686","0","Units"
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-0.752","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-2.134","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-2.629","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-2.448","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-1.07","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-0.009","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-0.703","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-2.623","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-3.159","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-4.791","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-5.223","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-4.858","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-2.88","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-1.182","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-0.709","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-0.817","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","0.67","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","1.087","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","0.781","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","0.715","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","1.969","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","1.184","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-0.106","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-0.217","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-1.173","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-2.273","",""
"NLD","Netherlands, The","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-2.096","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","4.685","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","5.315","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","2.039","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","0.818","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-0.976","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","0.746","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","1.926","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","2.693","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","2.571","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","0.84","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-0.149","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","0.949","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","0.892","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","0.876","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","1.353","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","2.413","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","1.855","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","1.312","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","2.191","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","1.652","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","2.58","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","2.01","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","1.855","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","1.388","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","0.351","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-1.486","",""
"LUX","Luxembourg","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-1.98","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-3.001","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-3.331","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-3.207","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-3.587","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-3.635","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-3.559","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-2.871","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-1.718","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-2.562","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-3.005","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-2.669","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-3.026","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-0.721","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","0.264","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-0.267","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","0.02","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-0.831","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-1.344","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-1.33","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-0.5","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-3.092","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-7.819","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-8.72","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-7.652","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-3.482","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-3.099","",""
"ITA","Italy","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-2.666","",""
"NOR","Norway","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-0.906","",""
"NOR","Norway","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-0.966","",""
"NOR","Norway","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-1.915","",""
"NOR","Norway","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-2.035","",""
"NOR","Norway","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-2.203","",""
"NOR","Norway","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-2.181","",""
"NOR","Norway","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-1.965","",""
"NOR","Norway","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-1.911","",""
"NOR","Norway","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-2.088","",""
